target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:rope,CombatWeaponSO,equipment-item:weapon:composite-bow,CombatWeaponSO|equipment-item:weapon:composite-bow,requires,material:rope,1,,requiredComponentInputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:rope,Assets/Resources/SO/Combat/Equipment/W14_CompositeBow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:blacksteel-bolt,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:blacksteel-bolt,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:blacksteel-bolt,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:bolt-bone,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:bolt-bone,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:bolt-bone,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:bolt-iron,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:bolt-iron,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:bolt-iron,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:bolt-rune,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:bolt-rune,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:bolt-rune,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:bolt-steel,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:bolt-steel,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:bolt-steel,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:incendiary-bolt,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:incendiary-bolt,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:incendiary-bolt,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:mana-disruptor-bolt,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:mana-disruptor-bolt,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:mana-disruptor-bolt,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:tranquilizer-dart,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,references,ammo:tranquilizer-dart,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:tranquilizer-dart,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:machine-parts,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,requires,component:machine-parts,1,,requiredComponentInputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:bowstring,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,requires,material:bowstring,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:bowstring,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:laminated-lumber,CombatWeaponSO,equipment-item:weapon:crossbow,CombatWeaponSO|equipment-item:weapon:crossbow,requires,material:laminated-lumber,1,,requiredComponentInputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:laminated-lumber,Assets/Resources/SO/Combat/Equipment/W07_Crossbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:growth-frame,CombatWeaponSO,equipment-item:weapon:greatsword,CombatWeaponSO|equipment-item:weapon:greatsword,requires,component:growth-frame,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:growth-frame,Assets/Resources/SO/Combat/Equipment/W13_Greatsword.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:growth-frame,CombatWeaponSO,equipment-item:weapon:halberd,CombatWeaponSO|equipment-item:weapon:halberd,requires,component:growth-frame,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:growth-frame,Assets/Resources/SO/Combat/Equipment/W12_Halberd.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:armor-piercing-cartridge,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,references,ammo:armor-piercing-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:armor-piercing-cartridge,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:paper-cartridge,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,references,ammo:paper-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:paper-cartridge,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:rune-cartridge,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,references,ammo:rune-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:rune-cartridge,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:scatter-cartridge,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,references,ammo:scatter-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:scatter-cartridge,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:signal-flare,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,references,ammo:signal-flare,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:signal-flare,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:smoke-cartridge,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,references,ammo:smoke-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:smoke-cartridge,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:engineering-drawing,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,requires,component:engineering-drawing,1,,requiredComponentInputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:engineering-drawing,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:machine-parts,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,requires,component:machine-parts,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:precision-parts,CombatWeaponSO,equipment-item:weapon:handgonne,CombatWeaponSO|equipment-item:weapon:handgonne,requires,component:precision-parts,1,,requiredComponentInputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:precision-parts,Assets/Resources/SO/Combat/Equipment/W16_Handgonne.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:armor-piercing-cartridge,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,references,ammo:armor-piercing-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:armor-piercing-cartridge,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:paper-cartridge,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,references,ammo:paper-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:paper-cartridge,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:rune-cartridge,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,references,ammo:rune-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:rune-cartridge,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:scatter-cartridge,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,references,ammo:scatter-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:scatter-cartridge,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:signal-flare,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,references,ammo:signal-flare,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:signal-flare,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:smoke-cartridge,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,references,ammo:smoke-cartridge,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:smoke-cartridge,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:engineering-drawing,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,requires,component:engineering-drawing,1,,requiredComponentInputs.3.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:engineering-drawing,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:growth-frame,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,requires,component:growth-frame,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:growth-frame,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:machine-parts,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,requires,component:machine-parts,1,,requiredComponentInputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:precision-parts,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,requires,component:precision-parts,1,,requiredComponentInputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:precision-parts,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:barrel-steel,CombatWeaponSO,equipment-item:weapon:heavy-matchlock,CombatWeaponSO|equipment-item:weapon:heavy-matchlock,requires,material:barrel-steel,1,,requiredComponentInputs.4.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:barrel-steel,Assets/Resources/SO/Combat/Equipment/W25_HeavyMatchlock.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:arrow-bone,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,references,ammo:arrow-bone,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:arrow-bone,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:arrow-iron,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,references,ammo:arrow-iron,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:arrow-iron,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:arrow-rune,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,references,ammo:arrow-rune,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:arrow-rune,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:arrow-steel,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,references,ammo:arrow-steel,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:arrow-steel,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|ammo:incendiary-arrow,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,references,ammo:incendiary-arrow,,,compatibleAmmunitionItemIds,compatible Ammunition Item Ids,content-reference,resolved-content,ResourceItemDefinitionSO|ammo:incendiary-arrow,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:bowstring,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,requires,material:bowstring,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:bowstring,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:rope,CombatWeaponSO,equipment-item:weapon:longbow,CombatWeaponSO|equipment-item:weapon:longbow,requires,material:rope,1,,requiredComponentInputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:rope,Assets/Resources/SO/Combat/Equipment/W06_Longbow.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:growth-frame,CombatWeaponSO,equipment-item:weapon:longsword,CombatWeaponSO|equipment-item:weapon:longsword,requires,component:growth-frame,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:growth-frame,Assets/Resources/SO/Combat/Equipment/W02_Longsword.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:rune-conductor,CombatWeaponSO,equipment-item:weapon:mana-lance,CombatWeaponSO|equipment-item:weapon:mana-lance,requires,component:rune-conductor,1,,requiredComponentInputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:rune-conductor,Assets/Resources/SO/Combat/Equipment/W21_ManaLance.asset
