research_id,relation_direction,binding_kind,content_type,content_id,resolution_status,field_path,source_path,relation_source
research:cuisine:fermentation,content-requires-research,requires,ProductionRecipeSO,recipe:twilight-beer,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_twilight_beer.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:fermentation,content-requires-research,requires,ProductionRecipeSO,recipe:young-wine,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_young_wine.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:kitchen-hygiene,research-to-content,unlocks-building,BuildingSO,building:1610,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_kitchen_hygiene.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:kitchen-hygiene,research-to-content,unlocks-building,BuildingSO,building:1611,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_kitchen_hygiene.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:kitchen-hygiene,research-to-content,unlocks-building,BuildingSO,building:1612,resolved-content,references.RefIds.2.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_kitchen_hygiene.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:kitchen-hygiene,content-requires-research,requires,ProductionRecipeSO,recipe:seasoned-filling,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_seasoned_filling.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:kitchen-hygiene,content-requires-research,requires,ProductionRecipeSO,recipe:stuffed-mushroom,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_stuffed_mushroom.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:kitchen-hygiene,content-requires-research,requires,ProductionRecipeSO,recipe:washed-vegetable,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_washed_vegetable.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:lavish,content-requires-research,requires,ProductionRecipeSO,recipe:lavish-meat,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_lavish_meat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:lavish,content-requires-research,requires,ProductionRecipeSO,recipe:lavish-vegan,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_lavish_vegan.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:lavish,content-requires-research,requires,ProductionRecipeSO,recipe:preserved-ration,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_preserved_ration.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:lavish,content-requires-research,requires,ProductionRecipeSO,recipe:ration-mixture,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_ration_mixture.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,research-to-content,unlocks-building,BuildingSO,building:1614,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_livestock.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:livestock,research-to-content,unlocks-building,BuildingSO,building:1615,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_livestock.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:boar-stew,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_boar_stew.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:cheese,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_cheese.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:cheese-mushroom,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_cheese_mushroom.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:curd,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_curd.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:egg-pancake,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_egg_pancake.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:fresh-curd,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_fresh_curd.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:roasted-meat,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_roasted_meat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:salted-meat-stew,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_salted_meat_stew.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:livestock,content-requires-research,requires,ProductionRecipeSO,recipe:tallow,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_tallow.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:milling,research-to-content,unlocks-building,BuildingSO,building:1073,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_milling.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:milling,research-to-content,unlocks-building,BuildingSO,building:1600,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/cuisine_milling.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:cuisine:milling,content-requires-research,requires,ProductionRecipeSO,recipe:component:paper-paste,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R51_종이_풀칠.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:milling,content-requires-research,requires,ProductionRecipeSO,recipe:malt,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_malt.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:milling,content-requires-research,requires,ProductionRecipeSO,recipe:milling-flour,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_milling_flour.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:milling,content-requires-research,requires,ProductionRecipeSO,recipe:starch,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_starch.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:vegan,content-requires-research,requires,ProductionRecipeSO,recipe:garden-meal,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_garden_meal.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:cuisine:vegan,content-requires-research,requires,ProductionRecipeSO,recipe:preserved-vegetable,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_preserved_vegetable.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:defense:alliance-signals,research-to-content,unlocks-building,BuildingSO,building:8812,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/defense_alliance_signals.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:defense:alliance-signals,content-requires-research,requires,ProductionRecipeSO,recipe:ammo:signal-flare,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R131_신호탄.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:defense:alliance-signals,content-requires-research,requires,ProductionRecipeSO,recipe:supply:alliance-signal-kit,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R104_동맹_신호_키트.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:defense:corridor-mechanisms,research-to-content,unlocks-building,BuildingSO,building:1804,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/defense_corridor_mechanisms.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:defense:corridor-mechanisms,content-requires-research,requires,ProductionRecipeSO,recipe:component:corridor-detonator,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R105_복도식_기폭_장치.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:defense:fortification,research-to-content,unlocks-building,BuildingSO,building:1046,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/defense_fortification.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:defense:fortification,research-to-content,unlocks-building,BuildingSO,building:1047,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/defense_fortification.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:defense:fortification,research-to-content,unlocks-building,BuildingSO,building:1049,resolved-content,references.RefIds.2.data.buildingId,Assets/Resources/SO/Research/Projects/defense_fortification.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:defense:fortification,research-to-content,unlocks-building,BuildingSO,building:1055,resolved-content,references.RefIds.3.data.buildingId,Assets/Resources/SO/Research/Projects/defense_fortification.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:defense:fortification,content-requires-research,requires,CombatShieldSO,equipment-item:shield:tower,resolved-content,requiredResearchId,Assets/Resources/SO/Combat/Equipment/S04_TowerShield.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:defense:fortification,content-requires-research,references,FacilityBlueprintSO,facility-blueprint:6102,resolved-content,targetResearchProjectId,Assets/Resources/SO/Blueprint/P1/BP_DefenseBasics.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:defense:ranged-positions,research-to-content,unlocks-building,BuildingSO,building:1041,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/defense_ranged_positions.asset,docs_final/content-db/relations/research-effects/research-project.csv
