population,width,seed,succeeded,failureCode,solverMode,usedCells,exclusiveCells,rawAccessCells,sharedAccessCells,headroomPermille,accessOverlapSavings,peakNormalUtilizationPermille,peakFaultUtilizationPermille,normalStorageUtilizationPermille,faultStorageUtilizationPermille,storageCapacityGrams,normalStockMassGrams,faultStockMassGrams,placedFacilities,overflowCells
18,71,174,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,175,true,,greedy,147,78,118,62,309,56,270,378,653,517,350000,228500,258500,59,5
18,71,176,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,177,true,,greedy,146,78,118,61,314,57,281,405,653,517,350000,228500,258500,59,5
18,71,178,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,179,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,180,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,181,true,,greedy,146,78,118,61,314,57,360,531,653,517,350000,228500,258500,59,5
18,71,182,true,,greedy,147,78,118,62,309,56,281,405,653,517,350000,228500,258500,59,5
18,71,183,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,184,true,,greedy,147,78,118,62,309,56,330,480,653,517,350000,228500,258500,59,5
18,71,185,true,,greedy,147,78,118,62,309,56,306,440,653,517,350000,228500,258500,59,5
18,71,186,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,187,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,188,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,189,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,190,true,,greedy,147,78,118,62,309,56,280,392,653,517,350000,228500,258500,59,5
18,71,191,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,192,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,193,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,194,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,195,true,,greedy,147,78,118,62,309,56,315,454,653,517,350000,228500,258500,59,5
18,71,196,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,197,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,198,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,199,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,200,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,201,true,,greedy,146,78,118,61,314,57,450,630,653,517,350000,228500,258500,59,5
18,71,202,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,203,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,204,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,205,true,,greedy,147,78,118,62,309,56,335,488,653,517,350000,228500,258500,59,5
18,71,206,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,207,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,208,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,209,true,,greedy,147,78,118,62,309,56,306,440,653,517,350000,228500,258500,59,5
18,71,210,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,211,true,,greedy,147,78,118,62,309,56,335,488,653,517,350000,228500,258500,59,5
18,71,212,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,213,true,,greedy,146,78,118,61,314,57,280,392,653,517,350000,228500,258500,59,5
18,71,214,true,,greedy,146,78,118,61,314,57,330,480,653,517,350000,228500,258500,59,5
18,71,215,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,216,true,,greedy,147,78,118,62,309,56,330,480,653,517,350000,228500,258500,59,5
18,71,217,true,,greedy,147,78,118,62,309,56,281,390,653,517,350000,228500,258500,59,5
18,71,218,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,219,true,,greedy,147,78,118,62,309,56,315,450,653,517,350000,228500,258500,59,5
18,71,220,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,221,true,,greedy,147,78,118,62,309,56,330,474,653,517,350000,228500,258500,59,5
18,71,222,true,,greedy,147,78,118,62,309,56,281,405,653,517,350000,228500,258500,59,5
18,71,223,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,224,true,,greedy,146,78,118,61,314,57,281,392,653,517,350000,228500,258500,59,5
18,71,225,true,,greedy,146,78,118,61,314,57,281,396,653,517,350000,228500,258500,59,5
18,71,226,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,227,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,228,true,,greedy,147,78,118,62,309,56,360,522,653,517,350000,228500,258500,59,5
18,71,229,true,,greedy,147,78,118,62,309,56,330,480,653,517,350000,228500,258500,59,5
18,71,230,true,,greedy,146,78,118,61,314,57,405,580,653,517,350000,228500,258500,59,5
18,71,231,true,,greedy,147,78,118,62,309,56,405,580,653,517,350000,228500,258500,59,5
18,71,232,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,233,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,234,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,235,true,,greedy,146,78,118,61,314,57,335,488,653,517,350000,228500,258500,59,5
18,71,236,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,237,true,,greedy,147,78,118,62,309,56,281,392,653,517,350000,228500,258500,59,5
18,71,238,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,239,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,240,true,,greedy,147,78,118,62,309,56,360,531,653,517,350000,228500,258500,59,5
18,71,241,true,,greedy,146,78,118,61,314,57,280,392,653,517,350000,228500,258500,59,5
18,71,242,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,243,true,,greedy,147,78,118,62,309,56,310,426,653,517,350000,228500,258500,59,5
18,71,244,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,245,true,,greedy,146,78,118,61,314,57,281,390,653,517,350000,228500,258500,59,5
18,71,246,true,,greedy,146,78,118,61,314,57,330,480,653,517,350000,228500,258500,59,5
18,71,247,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,248,true,,greedy,147,78,118,62,309,56,450,630,653,517,350000,228500,258500,59,5
18,71,249,true,,greedy,146,78,118,61,314,57,280,392,653,517,350000,228500,258500,59,5
18,71,250,true,,greedy,147,78,118,62,309,56,330,462,653,517,350000,228500,258500,59,5
18,71,251,true,,greedy,147,78,118,62,309,56,310,426,653,517,350000,228500,258500,59,5
18,71,252,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,253,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,254,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,255,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
18,71,256,true,,greedy,147,78,118,62,309,56,281,396,653,517,350000,228500,258500,59,5
24,87,1,true,,greedy,181,97,146,76,306,70,360,504,670,526,450000,301100,331100,73,6
24,87,2,true,,greedy,181,97,146,76,306,70,600,840,670,526,450000,301100,331100,73,6
24,87,3,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,4,true,,greedy,181,97,146,76,306,70,408,587,670,526,450000,301100,331100,73,6
24,87,5,true,,greedy,180,97,146,75,310,71,371,516,670,526,450000,301100,331100,73,6
24,87,6,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,7,true,,greedy,180,97,146,75,310,71,420,600,670,526,450000,301100,331100,73,6
24,87,8,true,,greedy,180,97,146,75,310,71,371,522,670,526,450000,301100,331100,73,6
24,87,9,true,,greedy,180,97,146,75,310,71,371,540,670,526,450000,301100,331100,73,6
24,87,10,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,11,true,,greedy,181,97,146,76,306,70,371,540,670,526,450000,301100,331100,73,6
24,87,12,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,13,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,14,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,15,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,16,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,17,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,18,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,19,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,20,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,21,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,22,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,23,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,24,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,25,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,26,true,,greedy,181,97,146,76,306,70,420,606,670,526,450000,301100,331100,73,6
24,87,27,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,28,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,29,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,30,true,,greedy,181,97,146,76,306,70,408,587,670,526,450000,301100,331100,73,6
24,87,31,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,32,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,33,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,34,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,35,true,,greedy,180,97,146,75,310,71,371,522,670,526,450000,301100,331100,73,6
24,87,36,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,37,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,38,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,39,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,40,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,41,true,,greedy,181,97,146,76,306,70,413,589,670,526,450000,301100,331100,73,6
24,87,42,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,43,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,44,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,45,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,46,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,47,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,48,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,49,true,,greedy,181,97,146,76,306,70,446,651,670,526,450000,301100,331100,73,6
24,87,50,true,,greedy,181,97,146,76,306,70,440,632,670,526,450000,301100,331100,73,6
24,87,51,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,52,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,53,true,,greedy,181,97,146,76,306,70,440,632,670,526,450000,301100,331100,73,6
24,87,54,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,55,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,56,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,57,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,58,true,,greedy,181,97,146,76,306,70,413,589,670,526,450000,301100,331100,73,6
24,87,59,true,,greedy,181,97,146,76,306,70,600,840,670,526,450000,301100,331100,73,6
24,87,60,true,,greedy,180,97,146,75,310,71,371,522,670,526,450000,301100,331100,73,6
24,87,61,true,,greedy,181,97,146,76,306,70,440,624,670,526,450000,301100,331100,73,6
24,87,62,true,,greedy,181,97,146,76,306,70,420,594,670,526,450000,301100,331100,73,6
24,87,63,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,64,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,65,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,66,true,,greedy,181,97,146,76,306,70,408,587,670,526,450000,301100,331100,73,6
24,87,67,true,,greedy,180,97,146,75,310,71,420,600,670,526,450000,301100,331100,73,6
24,87,68,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,69,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,70,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,71,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,72,true,,greedy,180,97,146,75,310,71,372,528,670,526,450000,301100,331100,73,6
24,87,73,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,74,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,75,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,76,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,77,true,,greedy,181,97,146,76,306,70,600,840,670,526,450000,301100,331100,73,6
24,87,78,true,,greedy,181,97,146,76,306,70,413,589,670,526,450000,301100,331100,73,6
24,87,79,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,80,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,81,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,82,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,83,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,84,true,,greedy,180,97,146,75,310,71,440,616,670,526,450000,301100,331100,73,6
24,87,85,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,86,true,,greedy,181,97,146,76,306,70,371,528,670,526,450000,301100,331100,73,6
24,87,87,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,88,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,89,true,,greedy,181,97,146,76,306,70,408,587,670,526,450000,301100,331100,73,6
24,87,90,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,91,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,92,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,93,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,94,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,95,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,96,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,97,true,,greedy,181,97,146,76,306,70,372,528,670,526,450000,301100,331100,73,6
24,87,98,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,99,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,100,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,101,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,102,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,103,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,104,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,105,true,,greedy,181,97,146,76,306,70,440,624,670,526,450000,301100,331100,73,6
24,87,106,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,107,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,108,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,109,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,110,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,111,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,112,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,113,true,,greedy,180,97,146,75,310,71,480,696,670,526,450000,301100,331100,73,6
24,87,114,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,115,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,116,true,,greedy,180,97,146,75,310,71,420,600,670,526,450000,301100,331100,73,6
24,87,117,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,118,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,119,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,120,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,121,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,122,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,123,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,124,true,,greedy,180,97,146,75,310,71,371,522,670,526,450000,301100,331100,73,6
24,87,125,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,126,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,127,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,128,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,129,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,130,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,131,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,132,true,,greedy,181,97,146,76,306,70,371,540,670,526,450000,301100,331100,73,6
24,87,133,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,134,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,135,true,,greedy,181,97,146,76,306,70,408,587,670,526,450000,301100,331100,73,6
24,87,136,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,137,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,138,true,,greedy,181,97,146,76,306,70,440,632,670,526,450000,301100,331100,73,6
24,87,139,true,,greedy,180,97,146,75,310,71,372,522,670,526,450000,301100,331100,73,6
24,87,140,true,,greedy,181,97,146,76,306,70,480,708,670,526,450000,301100,331100,73,6
24,87,141,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,142,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,143,true,,greedy,181,97,146,76,306,70,446,651,670,526,450000,301100,331100,73,6
24,87,144,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,145,true,,greedy,181,97,146,76,306,70,440,632,670,526,450000,301100,331100,73,6
24,87,146,true,,greedy,181,97,146,76,306,70,408,587,670,526,450000,301100,331100,73,6
24,87,147,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,148,true,,greedy,181,97,146,76,306,70,480,708,670,526,450000,301100,331100,73,6
24,87,149,true,,greedy,181,97,146,76,306,70,440,632,670,526,450000,301100,331100,73,6
24,87,150,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,151,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,152,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,153,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,154,true,,greedy,180,97,146,75,310,71,480,696,670,526,450000,301100,331100,73,6
24,87,155,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,156,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,157,true,,greedy,181,97,146,76,306,70,371,540,670,526,450000,301100,331100,73,6
24,87,158,true,,greedy,181,97,146,76,306,70,600,840,670,526,450000,301100,331100,73,6
24,87,159,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,160,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,161,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,162,true,,greedy,180,97,146,75,310,71,371,516,670,526,450000,301100,331100,73,6
24,87,163,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,164,true,,greedy,181,97,146,76,306,70,413,589,670,526,450000,301100,331100,73,6
24,87,165,true,,greedy,181,97,146,76,306,70,480,708,670,526,450000,301100,331100,73,6
24,87,166,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,167,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,168,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,169,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,170,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,171,true,,greedy,181,97,146,76,306,70,420,594,670,526,450000,301100,331100,73,6
24,87,172,true,,greedy,181,97,146,76,306,70,440,632,670,526,450000,301100,331100,73,6
24,87,173,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,174,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,175,true,,greedy,181,97,146,76,306,70,420,606,670,526,450000,301100,331100,73,6
24,87,176,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,177,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,178,true,,greedy,181,97,146,76,306,70,420,606,670,526,450000,301100,331100,73,6
24,87,179,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,180,true,,greedy,180,97,146,75,310,71,371,540,670,526,450000,301100,331100,73,6
24,87,181,true,,greedy,180,97,146,75,310,71,420,600,670,526,450000,301100,331100,73,6
24,87,182,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,183,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,184,true,,greedy,180,97,146,75,310,71,371,516,670,526,450000,301100,331100,73,6
24,87,185,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,186,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,187,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,188,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,189,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,190,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,191,true,,greedy,181,97,146,76,306,70,600,840,670,526,450000,301100,331100,73,6
24,87,192,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,193,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,194,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,195,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,196,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,197,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,198,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,199,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,200,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,201,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,202,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,203,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,204,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,205,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,206,true,,greedy,180,97,146,75,310,71,372,521,670,526,450000,301100,331100,73,6
24,87,207,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,208,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,209,true,,greedy,181,97,146,76,306,70,372,540,670,526,450000,301100,331100,73,6
24,87,210,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,211,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,212,true,,greedy,180,97,146,75,310,71,371,516,670,526,450000,301100,331100,73,6
24,87,213,true,,greedy,180,97,146,75,310,71,372,521,670,526,450000,301100,331100,73,6
24,87,214,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,215,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,216,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,217,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
