schemaVersion,itemId,definitionType,assetPath,propertyPath,authoredKilograms,canonicalUnitMassGrams,maxStack,stockCategory,inV27Ledger,inItemCatalog,siteRole,catalogAuthorityPath,gramStatus,unitSemanticStatus,assetGuid
v27.mass.authority.1,component:blacksteel-defense-plate,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I44_흑강_방어_장갑판.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I44_흑강_방어_장갑판.asset,canonical-gram,missing,665072a0f1471f94f92e0a92788d612c
v27.mass.authority.1,component:blast-coat-shell,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I38_방폭_외투_내피.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I38_방폭_외투_내피.asset,canonical-gram,missing,379004d03059d29428e607a79f2b1be6
v27.mass.authority.1,component:brigandine-padding,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I39_브리간딘_안감.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I39_브리간딘_안감.asset,canonical-gram,missing,a77a6c05b586c414292a7685f05a494a
v27.mass.authority.1,component:climate-control-manifold,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I87_기후_제어_매니폴드.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I87_기후_제어_매니폴드.asset,canonical-gram,missing,01e89a72582f2454a97b814006e5b84d
v27.mass.authority.1,component:corridor-detonator,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I105_복도식_기폭_장치.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I105_복도식_기폭_장치.asset,canonical-gram,missing,136f8ffb1abf07e4494a98ff667d2596
v27.mass.authority.1,component:dreamweave-rune-lining,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I46_몽직물_룬_안감.asset,unitWeight,1.35,1350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I46_몽직물_룬_안감.asset,canonical-gram,missing,62d2ed0a5763ee9498c854a5a33c72e9
v27.mass.authority.1,component:engineering-drawing,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I17_공학_도면.asset,unitWeight,0.9,900,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I17_공학_도면.asset,canonical-gram,missing,993cb413e4029e54182650d612544b8b
v27.mass.authority.1,component:factory-installation-plan,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I30_공장_설치_도면.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I30_공장_설치_도면.asset,canonical-gram,missing,a7a31d23afd037e41b6fbc8d0f9be7da
v27.mass.authority.1,component:golem-core-case,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I119_골렘_핵_케이스.asset,unitWeight,2.55,2550,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I119_골렘_핵_케이스.asset,canonical-gram,missing,6b63aa2ad87523b44893ab305cc8fe3b
v27.mass.authority.1,component:growth-frame,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I15_성장형_장비_골격.asset,unitWeight,3.05,3050,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I15_성장형_장비_골격.asset,canonical-gram,missing,7d002b413ac1b60408998abf1ab4f03c
v27.mass.authority.1,component:insulated-wiring,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I111_절연_배선_묶음.asset,unitWeight,2.5,2500,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I111_절연_배선_묶음.asset,canonical-gram,missing,d370724cc94ce71479cbe59e93a644ba
v27.mass.authority.1,component:lead-counterweight,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I18_납_균형추.asset,unitWeight,2.1,2100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I18_납_균형추.asset,canonical-gram,missing,59f9f7ff24ed57c4bb2069d39d8fad81
v27.mass.authority.1,component:machine-parts,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I09_기계_부품.asset,unitWeight,2.1,2100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I09_기계_부품.asset,canonical-gram,missing,51f434c9120a3b8439f03458d378b24f
v27.mass.authority.1,component:mana-shield-plate,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I19_마나_차폐판.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I19_마나_차폐판.asset,canonical-gram,missing,b8b17dc610bd92c449cdfef29fb4c7e1
v27.mass.authority.1,component:material-test-coupon,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I109_재료_시험편.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I109_재료_시험편.asset,canonical-gram,missing,ccf5bdf5e6d377e4285687a249056c57
v27.mass.authority.1,component:paper-paste,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I51_종이_풀칠.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I51_종이_풀칠.asset,canonical-gram,missing,a6f9f29f0f3dbb34ab648eba6f5b34c4
v27.mass.authority.1,component:powered-armor-joint,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I45_동력_갑주_관절.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I45_동력_갑주_관절.asset,canonical-gram,missing,ef6d49d1938c6b145960066c197d0057
v27.mass.authority.1,component:precision-optics,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I82_정밀_광학계.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I82_정밀_광학계.asset,canonical-gram,missing,04a822f25ed31154d82d59458802498c
v27.mass.authority.1,component:precision-parts,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I10_정밀_부품.asset,unitWeight,2.15,2150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I10_정밀_부품.asset,canonical-gram,missing,09def5dc022fdd441b424e4a5777a046
v27.mass.authority.1,component:price-board,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I98_가격표_게시판.asset,unitWeight,1.8,1800,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I98_가격표_게시판.asset,canonical-gram,missing,54a01c8a903b0f34592e4d8ef3b60b7b
v27.mass.authority.1,component:prototype-package,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I29_시제품_설계_묶음.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I29_시제품_설계_묶음.asset,canonical-gram,missing,675558e16abaf4b4fb80887c3882192c
v27.mass.authority.1,component:reclaimed-water-filter,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I113_재생수_필터_카트리지.asset,unitWeight,1.15,1150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I113_재생수_필터_카트리지.asset,canonical-gram,missing,f53da7cde6a91ed41934ef0f50259ce1
v27.mass.authority.1,component:room-partition-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I93_방_칸막이_키트.asset,unitWeight,1.95,1950,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I93_방_칸막이_키트.asset,canonical-gram,missing,1fc35d04ae12a18448030d8320f1b906
v27.mass.authority.1,component:rune-bus-coupler,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I35_룬_버스_결합기.asset,unitWeight,1.2,1200,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I35_룬_버스_결합기.asset,canonical-gram,missing,d640a3cff33f549468a47544af8bbd96
v27.mass.authority.1,component:rune-conductor,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I11_룬_도체.asset,unitWeight,2.4,2400,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I11_룬_도체.asset,canonical-gram,missing,3ba22236e9c0dbc4c8cdaffa7c08dd8d
v27.mass.authority.1,component:rune-control-panel,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I34_룬_제어반.asset,unitWeight,1.2,1200,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I34_룬_제어반.asset,canonical-gram,missing,440a4e1d2f57cc740950e68da1c7c2ed
v27.mass.authority.1,component:rune-leather-lining,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I48_룬가죽_장비_안감.asset,unitWeight,1.35,1350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I48_룬가죽_장비_안감.asset,canonical-gram,missing,f2c503031751e0e4fb9f5b7fe972c5ac
v27.mass.authority.1,component:rune-leather-strap,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I49_룬가죽_조율_끈.asset,unitWeight,1.35,1350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I49_룬가죽_조율_끈.asset,canonical-gram,missing,47ee878c237e0804f905223c07dea293
v27.mass.authority.1,component:rune-purification-crystal,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I114_룬_정화_결정.asset,unitWeight,1.2,1200,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I114_룬_정화_결정.asset,canonical-gram,missing,6bbd1d8a13d8ff04ab945003792e7888
v27.mass.authority.1,component:rune-tuning-shield,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I32_룬_조율_차폐판.asset,unitWeight,2.55,2550,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I32_룬_조율_차폐판.asset,canonical-gram,missing,91687922cf5d5424499bcb572c0ec85c
v27.mass.authority.1,component:sealed-seasonal-container,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I103_밀폐형_계절_보관함.asset,unitWeight,1.8,1800,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I103_밀폐형_계절_보관함.asset,canonical-gram,missing,c662f56402eda44439f9abd293d04163
v27.mass.authority.1,component:siege-counterweight,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I31_공성_균형추_조립품.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I31_공성_균형추_조립품.asset,canonical-gram,missing,6174c199ab7c8994eb1055c65342e86b
v27.mass.authority.1,component:siege-reinforcement-kit,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I107_공성_보강_키트.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I107_공성_보강_키트.asset,canonical-gram,missing,240892ec62866bd45943d3d797b539b8
v27.mass.authority.1,component:stock-sensor-panel,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I24_재고_감지반.asset,unitWeight,2.35,2350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I24_재고_감지반.asset,canonical-gram,missing,04b18909f46b4f241a2c02bd74a515d6
v27.mass.authority.1,component:temporal-stasis-seal,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I55_시간_고정_인장.asset,unitWeight,2.65,2650,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I55_시간_고정_인장.asset,canonical-gram,missing,90edefb18002e9646962befe33e42b2d
v27.mass.authority.1,component:textile-hardener,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I52_직물_경화제.asset,unitWeight,1.1,1100,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I52_직물_경화제.asset,canonical-gram,missing,240347bb6aff9664c95d38756d857431
v27.mass.authority.1,component:waterwheel-drive-shaft,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I112_수차_구동축.asset,unitWeight,3.15,3150,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I112_수차_구동축.asset,canonical-gram,missing,13f5fbfc53c4fe44ea6d810485fee0d6
v27.mass.authority.1,container:medical-vial,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/container_medical_vial.asset,unitWeight,0.03,30,300,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/container_medical_vial.asset,canonical-gram,missing,bfc145b10d1de1a4d8a7e6cba0eb635e
v27.mass.authority.1,craft:bone-charm,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_bone_charm.asset,unitWeight,0.2,200,40,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_bone_charm.asset,canonical-gram,missing,bb396f046dbfd5345a2d466f8076461b
v27.mass.authority.1,craft:candle,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_candle.asset,unitWeight,0.2,200,50,Fuel,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_candle.asset,canonical-gram,missing,bb5c3b6514e261a4ba8198c2fbf72216
v27.mass.authority.1,craft:dreamweave-ritual-banner,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I47_몽직물_의식_장식.asset,unitWeight,1.35,1350,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I47_몽직물_의식_장식.asset,canonical-gram,missing,c34c6e349932529449da78f7912fb7fd
v27.mass.authority.1,craft:fang-poison,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_fang_poison.asset,unitWeight,0.55,550,20,Biological,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_fang_poison.asset,canonical-gram,missing,33f640a2549a5314da8af24dca25d765
v27.mass.authority.1,craft:fermented-vinegar,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/Workshop/craft_fermented_vinegar.asset,unitWeight,0.4,400,50,Food,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/Workshop/craft_fermented_vinegar.asset,canonical-gram,missing,d33a3b905b0e28944824b15f811d0e44
v27.mass.authority.1,craft:gold-ornament,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_gold_ornament.asset,unitWeight,0.4,400,20,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_gold_ornament.asset,canonical-gram,missing,17f424e923cb39143a6282ae7e4bf483
v27.mass.authority.1,craft:resin-balm,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_resin_balm.asset,unitWeight,0.6,600,20,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_resin_balm.asset,canonical-gram,missing,c0bdf91bfca0e684f9a606e9832abbe1
v27.mass.authority.1,craft:ritual-reagent,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_ritual_reagent.asset,unitWeight,1.1,1100,10,Biological,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_ritual_reagent.asset,canonical-gram,missing,569994920b7a2d946872b3b286727f71
v27.mass.authority.1,craft:soap,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_soap.asset,unitWeight,0.25,250,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_soap.asset,canonical-gram,missing,29504eb886def734d8d7982579ba7fac
v27.mass.authority.1,craft:stone-ornament,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/craft_stone_ornament.asset,unitWeight,1.6,1600,30,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/craft_stone_ornament.asset,canonical-gram,missing,be80c03123af4ef459b2afd5b3ef706d
v27.mass.authority.1,craft:toxic-trap-coating,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I50_독성_함정_도포제.asset,unitWeight,1,1000,50,General,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I50_독성_함정_도포제.asset,canonical-gram,missing,1ac8a7e289dfae14e9a5a63c94f5fe35
v27.mass.authority.1,dark:bone,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/dark_bone.asset,unitWeight,0.4,400,50,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/dark_bone.asset,canonical-gram,out-of-ledger-scope,54e2e128b6453364392624d2881de677
v27.mass.authority.1,dark:humanoid_corpse,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/dark_humanoid_corpse.asset,unitWeight,28,28000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/dark_humanoid_corpse.asset,canonical-gram,out-of-ledger-scope,ec1acf027c44519489a1ad037d84b290
v27.mass.authority.1,dark:humanoid_meat,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/dark_humanoid_meat.asset,unitWeight,0.65,650,30,Food,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/dark_humanoid_meat.asset,canonical-gram,out-of-ledger-scope,bf4c68bfe35f9c149b9feadce3fcbd0a
v27.mass.authority.1,drug:blood-stimulant,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/drug_blood_stimulant.asset,unitWeight,0.9,900,12,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/drug_blood_stimulant.asset,canonical-gram,missing,c12dbba4adff9e640b02b8c108516114
v27.mass.authority.1,drug:dreamleaf-analgesic,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/drug_dreamleaf_analgesic.asset,unitWeight,0.425,425,24,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/drug_dreamleaf_analgesic.asset,canonical-gram,missing,f2ace772dd8bec04f93c752af5456f8c
v27.mass.authority.1,drug:hallucinogenic-distillate,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/drug_hallucinogenic_distillate.asset,unitWeight,0.9,900,12,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/drug_hallucinogenic_distillate.asset,canonical-gram,missing,8b6c46f85e66a0c42ab19431a749e955
v27.mass.authority.1,drug:mana-awakener,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/drug_mana_awakener.asset,unitWeight,0.65,650,16,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/drug_mana_awakener.asset,canonical-gram,missing,7221e9a986e5c6c4e891c08cf6dd1c1d
v27.mass.authority.1,drug:moonflower-tea,ResourceItemDefinitionSO,Assets/Resources/SO/Economy/Items/drug_moonflower_tea.asset,unitWeight,0.25,250,40,Medicine,true,true,catalog-authority,Assets/Resources/SO/Economy/Items/drug_moonflower_tea.asset,canonical-gram,missing,6b15bffcd9ef82d47bbe545cca8ca410
