schemaVersion,recipeId,authoredOutputOrdinal,itemId,amount,probability,authoredOutputLineId,authoredRole,proposedOutputLineId,proposedRole,proposalReason,proposalDisposition,sourceAuthority,sourceDigest
v27.production.output-line-backfill.1,recipe:v22:apparel:keeper-coat,0,apparel:keeper-coat,1,1,,Main,output:recipe:v22:apparel:keeper-coat/000/main/apparel:keeper-coat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:keeper-coat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_keeper_coat.asset,e1bb1ae1818431e4777fe51ec368dc574644b3ff4f5a4001199404643e6bbd91
v27.production.output-line-backfill.1,recipe:v22:apparel:loincloth-underwear,0,apparel:loincloth-underwear,1,1,,Main,output:recipe:v22:apparel:loincloth-underwear/000/main/apparel:loincloth-underwear,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:loincloth-underwear,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_loincloth_underwear.asset,d7995d883a43a863b879728ea2a3be41adc953f30dea233059ba152ffbf2bb38
v27.production.output-line-backfill.1,recipe:v22:apparel:long-underpants,0,apparel:long-underpants,1,1,,Main,output:recipe:v22:apparel:long-underpants/000/main/apparel:long-underpants,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:long-underpants,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_long_underpants.asset,4ca95a8cd1b7280b2a7a3113f7f2d47e4b2f23cb67740a073db2e22268d81ead
v27.production.output-line-backfill.1,recipe:v22:apparel:lower-underwear,0,apparel:lower-underwear,1,1,,Main,output:recipe:v22:apparel:lower-underwear/000/main/apparel:lower-underwear,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:lower-underwear,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_lower_underwear.asset,20a1e4e057dbfbcd0ae2bfa8f86cdf5f0852eedbdf48851206e4e4128e4cdea5
v27.production.output-line-backfill.1,recipe:v22:apparel:miner-workwear,0,apparel:miner-workwear,1,1,,Main,output:recipe:v22:apparel:miner-workwear/000/main/apparel:miner-workwear,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:miner-workwear,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_miner_workwear.asset,259444fcca101aa8e43a4bb7a9f207107e2c6dcde5ecfe03ed997fe73b20b822
v27.production.output-line-backfill.1,recipe:v22:apparel:mourning-clothes,0,apparel:mourning-clothes,1,1,,Main,output:recipe:v22:apparel:mourning-clothes/000/main/apparel:mourning-clothes,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:mourning-clothes,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_mourning_clothes.asset,6f8d95128e011d4e455c4c51ca4e4dee381a0cd0ba5654e3b413bc7126bfad38
v27.production.output-line-backfill.1,recipe:v22:apparel:raincoat,0,apparel:raincoat,1,1,,Main,output:recipe:v22:apparel:raincoat/000/main/apparel:raincoat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:raincoat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_raincoat.asset,6b029e352241e76d54ff10e4493e9a7ee1ca0a776c98693cf8d5938ed037f7b5
v27.production.output-line-backfill.1,recipe:v22:apparel:ritual-robe,0,apparel:ritual-robe,1,1,,Main,output:recipe:v22:apparel:ritual-robe/000/main/apparel:ritual-robe,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:ritual-robe,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_ritual_robe.asset,df3488c6c4ef800c7a6a72c4ad3df3cd2d3f0a36d80a86a72fcd8dac45db12ad
v27.production.output-line-backfill.1,recipe:v22:apparel:rune-cold-suit,0,equipment:rune-cold-suit,1,1,,Main,output:recipe:v22:apparel:rune-cold-suit/000/main/equipment:rune-cold-suit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=equipment:rune-cold-suit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_rune_cold_suit.asset,66bbd2d32d7391d54846fe6df113b4eec11c45130ee796e73e6e872c62eaa15e
v27.production.output-line-backfill.1,recipe:v22:apparel:scarf,0,apparel:scarf,1,1,,Main,output:recipe:v22:apparel:scarf/000/main/apparel:scarf,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:scarf,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_scarf.asset,93333efcb645516e883ee5b698f432c8a701f3106cf8c8b5122622803e08dc9d
v27.production.output-line-backfill.1,recipe:v22:apparel:shorts,0,apparel:shorts,1,1,,Main,output:recipe:v22:apparel:shorts/000/main/apparel:shorts,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:shorts,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_shorts.asset,f7dd0d8ecb2d67549588fe1869ef41dff24a27eee4952f6bb0e1d3ca6effd60e
v27.production.output-line-backfill.1,recipe:v22:apparel:skirt,0,apparel:skirt,1,1,,Main,output:recipe:v22:apparel:skirt/000/main/apparel:skirt,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:skirt,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_skirt.asset,44da7d3fffd97c32ed9fd9bdb5115065f9336449d0c3eb2e4e850ee69a4b8060
v27.production.output-line-backfill.1,recipe:v22:apparel:sky-chorus-shawl,0,apparel:sky-chorus-shawl,1,1,,Main,output:recipe:v22:apparel:sky-chorus-shawl/000/main/apparel:sky-chorus-shawl,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:sky-chorus-shawl,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sky_chorus_shawl.asset,732780474d44c6cc851940730a754b3ee5acc769319c95d0106b1e80ba012b25
v27.production.output-line-backfill.1,recipe:v22:apparel:sleep-bottom,0,apparel:sleep-bottom,1,1,,Main,output:recipe:v22:apparel:sleep-bottom/000/main/apparel:sleep-bottom,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:sleep-bottom,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sleep_bottom.asset,57cb296e66299d2bbae79f47cce470eb762bbd15c823ca37645256da31080176
v27.production.output-line-backfill.1,recipe:v22:apparel:sleep-top,0,apparel:sleep-top,1,1,,Main,output:recipe:v22:apparel:sleep-top/000/main/apparel:sleep-top,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:sleep-top,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sleep_top.asset,7017c697a72a2d0086a6589977c047e0e4d308ea2214787b65b9c3bc8aba85db
v27.production.output-line-backfill.1,recipe:v22:apparel:slime-warming-pad,0,equipment:slime-warming-pad,1,1,,Main,output:recipe:v22:apparel:slime-warming-pad/000/main/equipment:slime-warming-pad,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=equipment:slime-warming-pad,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_slime_warming_pad.asset,5786f801926a7d70434242c7822005f38f393e3a11248ac7d21e08a6919d6c81
v27.production.output-line-backfill.1,recipe:v22:apparel:smith-apron,0,apparel:smith-apron,1,1,,Main,output:recipe:v22:apparel:smith-apron/000/main/apparel:smith-apron,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:smith-apron,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_smith_apron.asset,f9b335201b1a158ed600dc0fa21bced0bdd3d15586aaf437ac380c2ac4504b39
v27.production.output-line-backfill.1,recipe:v22:apparel:smoke-protection-hood,0,apparel:smoke-protection-hood,1,1,,Main,output:recipe:v22:apparel:smoke-protection-hood/000/main/apparel:smoke-protection-hood,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:smoke-protection-hood,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_smoke_protection_hood.asset,4eb98dd8c58b1b18d8a359c24f0519c863e06cc659d72c6ed2610a5bc64575b2
v27.production.output-line-backfill.1,recipe:v22:apparel:socks,0,apparel:socks,1,1,,Main,output:recipe:v22:apparel:socks/000/main/apparel:socks,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:socks,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_socks.asset,59d0e7427ab060c223c02d2a56b88cc86a124fb4790a4e6afba847f9d955c33d
v27.production.output-line-backfill.1,recipe:v22:apparel:spore-garden-cloak,0,apparel:spore-garden-cloak,1,1,,Main,output:recipe:v22:apparel:spore-garden-cloak/000/main/apparel:spore-garden-cloak,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:spore-garden-cloak,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_spore_garden_cloak.asset,1157a3f913a8a68b9a46abb027a8f0e3d9a327a0467f8dfb4607491fc6c2465f
v27.production.output-line-backfill.1,recipe:v22:apparel:spore-protection-hood,0,apparel:spore-protection-hood,1,1,,Main,output:recipe:v22:apparel:spore-protection-hood/000/main/apparel:spore-protection-hood,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:spore-protection-hood,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_spore_protection_hood.asset,e84ef4b9b62b2f032c712e9d4491fcdce425d9eb45521148a1987e51144e4665
v27.production.output-line-backfill.1,recipe:v22:apparel:sterile-gown,0,apparel:sterile-gown,1,1,,Main,output:recipe:v22:apparel:sterile-gown/000/main/apparel:sterile-gown,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:sterile-gown,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sterile_gown.asset,87b4719b1044110805003fcfbbd7d426ad697c9e3ca4b91b60f9696d15f6a70e
v27.production.output-line-backfill.1,recipe:v22:apparel:surgical-apron,0,apparel:surgical-apron,1,1,,Main,output:recipe:v22:apparel:surgical-apron/000/main/apparel:surgical-apron,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:surgical-apron,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_surgical_apron.asset,322076b8048635152a3b8ac34cb30cf1f68e72a616240d78be072f98781ffaf8
v27.production.output-line-backfill.1,recipe:v22:apparel:tail-guard,0,apparel:tail-guard,1,1,,Main,output:recipe:v22:apparel:tail-guard/000/main/apparel:tail-guard,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:tail-guard,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tail_guard.asset,7e37d2f0b1523ffc74478fc4dd47d383d1134420281b272fbec73a80d2944452
v27.production.output-line-backfill.1,recipe:v22:apparel:tail-ribbon,0,apparel:tail-ribbon,1,1,,Main,output:recipe:v22:apparel:tail-ribbon/000/main/apparel:tail-ribbon,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:tail-ribbon,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tail_ribbon.asset,dd9854c885a3fe8496dd74205d00d7943ee105ea89a0a086b31272e59092753e
v27.production.output-line-backfill.1,recipe:v22:apparel:trousers,0,apparel:trousers,1,1,,Main,output:recipe:v22:apparel:trousers/000/main/apparel:trousers,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:trousers,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_trousers.asset,0c2663c83759ef166fbc74866be74ae77dfbb511bca947a9ff4d99bb3e1a46a1
v27.production.output-line-backfill.1,recipe:v22:apparel:tunic,0,apparel:tunic,1,1,,Main,output:recipe:v22:apparel:tunic/000/main/apparel:tunic,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:tunic,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tunic.asset,05737b5105135851e74071ba3ef2df245ba2cfae403a2376601dd991a41d9114
v27.production.output-line-backfill.1,recipe:v22:apparel:undershirt,0,apparel:undershirt,1,1,,Main,output:recipe:v22:apparel:undershirt/000/main/apparel:undershirt,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:undershirt,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_undershirt.asset,54b9eb606d5e987bb8f3b79206f64f684b922eeb182ef4b5354d2015ce6e3d2d
v27.production.output-line-backfill.1,recipe:v22:apparel:vest,0,apparel:vest,1,1,,Main,output:recipe:v22:apparel:vest/000/main/apparel:vest,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:vest,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_vest.asset,4a2f2c809e07f551349476e585f2aae8a8f6607b05403ae889717cfec92da3bd
v27.production.output-line-backfill.1,recipe:v22:apparel:waterproof-work-suit,0,apparel:waterproof-work-suit,1,1,,Main,output:recipe:v22:apparel:waterproof-work-suit/000/main/apparel:waterproof-work-suit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:waterproof-work-suit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_waterproof_work_suit.asset,c8960ca51628965b1ab366690677fea2086aff2c0c2ec85560a4819e2b012aa9
v27.production.output-line-backfill.1,recipe:v22:apparel:weapon-vigil-cloak,0,apparel:weapon-vigil-cloak,1,1,,Main,output:recipe:v22:apparel:weapon-vigil-cloak/000/main/apparel:weapon-vigil-cloak,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:weapon-vigil-cloak,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_weapon_vigil_cloak.asset,53988f6b4027f2862e52e37da9cc3f5ca5468523d5bba945a545640c8572064d
v27.production.output-line-backfill.1,recipe:v22:apparel:wing-cloak,0,apparel:wing-cloak,1,1,,Main,output:recipe:v22:apparel:wing-cloak/000/main/apparel:wing-cloak,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:wing-cloak,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_wing_cloak.asset,771250107aa24595d49f371b616cee5228a701495cece32d01508a72c7b0e0c3
v27.production.output-line-backfill.1,recipe:v22:apparel:wing-harness,0,apparel:wing-harness,1,1,,Main,output:recipe:v22:apparel:wing-harness/000/main/apparel:wing-harness,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:wing-harness,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_wing_harness.asset,a4ecbdb7e83ad4abc5a2c8b015a1a7e1c6281a5703d1265565ee0876c5c454e5
v27.production.output-line-backfill.1,recipe:v22:apparel:work-shirt,0,apparel:work-shirt,1,1,,Main,output:recipe:v22:apparel:work-shirt/000/main/apparel:work-shirt,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=apparel:work-shirt,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_work_shirt.asset,bce3699d4dc075b2686b054067e13d838aeb7f2e53e973bd8f71ce92e2a8cf1a
v27.production.output-line-backfill.1,recipe:v22:mending-scrap,0,material:mending-scrap,2,1,,Main,output:recipe:v22:mending-scrap/000/main/material:mending-scrap,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:mending-scrap,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_mending_scrap.asset,e7c880b7b006a8248056892d58993b358b5f78df38d4ca17e58490af2f520405
v27.production.output-line-backfill.1,recipe:v22:sewing-kit,0,tool:sewing-kit,1,1,,Main,output:recipe:v22:sewing-kit/000/main/tool:sewing-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=tool:sewing-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_sewing_kit.asset,a343e84a2c879a98eff7ce723d2d2df4a63c7a4a7cfabecee4822c4e01f994b1
v27.production.output-line-backfill.1,recipe:v22:sewing-thread,0,material:sewing-thread,6,1,,Main,output:recipe:v22:sewing-thread/000/main/material:sewing-thread,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:sewing-thread,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_sewing_thread.asset,798782c91cddc43becf4d1ccfa23e8ebaee0cc3836ab768618739ae08d098eab
v27.production.output-line-backfill.1,recipe:v22:spin-powered:cave-silk,0,yarn:cave-silk,2,1,,Main,output:recipe:v22:spin-powered:cave-silk/000/main/yarn:cave-silk,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:cave-silk,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_cave_silk.asset,fd697c60a5fe872cfc06b9556aef2c8809bd3611cd752cd4f5340eb394405501
v27.production.output-line-backfill.1,recipe:v22:spin-powered:common-wool,0,yarn:common-wool,2,1,,Main,output:recipe:v22:spin-powered:common-wool/000/main/yarn:common-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:common-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_common_wool.asset,8fe235bf0a75786e563caece7bd8d05d808efe2aeea3c58744994477d54b968f
v27.production.output-line-backfill.1,recipe:v22:spin-powered:deep-goat-wool,0,yarn:deep-goat-wool,2,1,,Main,output:recipe:v22:spin-powered:deep-goat-wool/000/main/yarn:deep-goat-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:deep-goat-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_deep_goat_wool.asset,458a2520658e65219867ee180601d4e25593f67db340c617a20831f96f8ce980
v27.production.output-line-backfill.1,recipe:v22:spin-powered:dreamweave,0,yarn:dreamweave,2,1,,Main,output:recipe:v22:spin-powered:dreamweave/000/main/yarn:dreamweave,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:dreamweave,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_dreamweave.asset,d6b823f6f8fa64df532fa1a381c3ef409ae1a80903b504c283d9e7f9d03c357f
v27.production.output-line-backfill.1,recipe:v22:spin-powered:ember-cotton,0,yarn:ember-cotton,2,1,,Main,output:recipe:v22:spin-powered:ember-cotton/000/main/yarn:ember-cotton,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:ember-cotton,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_ember_cotton.asset,7adbfcc1f5ef661a5211428a0584b7ccdbb2590007bd84c42aa4c77dc54a4870
v27.production.output-line-backfill.1,recipe:v22:spin-powered:frost-linen,0,yarn:frost-linen,2,1,,Main,output:recipe:v22:spin-powered:frost-linen/000/main/yarn:frost-linen,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:frost-linen,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_frost_linen.asset,088b557d0992aa2bb83671238645777ab966be31fb43dbbed81ca6604add7257
v27.production.output-line-backfill.1,recipe:v22:spin-powered:frost-wool,0,yarn:frost-wool,2,1,,Main,output:recipe:v22:spin-powered:frost-wool/000/main/yarn:frost-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:frost-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_frost_wool.asset,9f7cc7e8cb948c339954a3aed2bb0af83478a1986986caefbcd7352dced379cb
v27.production.output-line-backfill.1,recipe:v22:spin-powered:mire-canvas,0,yarn:mire-canvas,2,1,,Main,output:recipe:v22:spin-powered:mire-canvas/000/main/yarn:mire-canvas,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:mire-canvas,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_mire_canvas.asset,b7833892ec15f1049c6ccecd7d6f5eb7feb88ae40cb2a2899b46fde499ee6e58
v27.production.output-line-backfill.1,recipe:v22:spin-powered:shade-cloth,0,yarn:shade-cloth,2,1,,Main,output:recipe:v22:spin-powered:shade-cloth/000/main/yarn:shade-cloth,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:shade-cloth,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_shade_cloth.asset,d64112206827a4c333f59293b4e9651d477bda7c86a98741b679b11548d9db39
v27.production.output-line-backfill.1,recipe:v22:spin-powered:spore-hemp,0,yarn:spore-hemp,2,1,,Main,output:recipe:v22:spin-powered:spore-hemp/000/main/yarn:spore-hemp,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:spore-hemp,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_spore_hemp.asset,d826171d98ee4293f3126f98b4c38c5f81a93f5d7268a51956db5859becbc74d
v27.production.output-line-backfill.1,recipe:v22:spin:cave-silk,0,yarn:cave-silk,2,1,,Main,output:recipe:v22:spin:cave-silk/000/main/yarn:cave-silk,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:cave-silk,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_cave_silk.asset,826c57eed26bd3b8dbe76ef625feef24148417d67121506f2112aed2b845c243
v27.production.output-line-backfill.1,recipe:v22:spin:common-wool,0,yarn:common-wool,2,1,,Main,output:recipe:v22:spin:common-wool/000/main/yarn:common-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:common-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_common_wool.asset,1f6c0b01e9dbc931fdee0c644a41dd1acd941bf5cf388693222adc0b3639c98d
v27.production.output-line-backfill.1,recipe:v22:spin:deep-goat-wool,0,yarn:deep-goat-wool,2,1,,Main,output:recipe:v22:spin:deep-goat-wool/000/main/yarn:deep-goat-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:deep-goat-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_deep_goat_wool.asset,b2bae8ead357e7eee527e05d538d1a87d4656fcd53d7b1898dea732f6e2d4af3
v27.production.output-line-backfill.1,recipe:v22:spin:dreamweave,0,yarn:dreamweave,2,1,,Main,output:recipe:v22:spin:dreamweave/000/main/yarn:dreamweave,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:dreamweave,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_dreamweave.asset,e620d77ebff2bd3c68aade455320970ab4a442c40eb915a188f482c8f4e70fdb
v27.production.output-line-backfill.1,recipe:v22:spin:ember-cotton,0,yarn:ember-cotton,2,1,,Main,output:recipe:v22:spin:ember-cotton/000/main/yarn:ember-cotton,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:ember-cotton,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_ember_cotton.asset,a1bb4d1eded310303b4b4726725ceaf02d6bc45deb23f4b3fa64a25158ab6ebb
v27.production.output-line-backfill.1,recipe:v22:spin:frost-linen,0,yarn:frost-linen,2,1,,Main,output:recipe:v22:spin:frost-linen/000/main/yarn:frost-linen,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:frost-linen,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_frost_linen.asset,53e55a9efcfee4a7a3b4b809991c7aeba1157ae2bf874ce244c8544fdce8981b
v27.production.output-line-backfill.1,recipe:v22:spin:frost-wool,0,yarn:frost-wool,2,1,,Main,output:recipe:v22:spin:frost-wool/000/main/yarn:frost-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:frost-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_frost_wool.asset,b375a6f39c51f00ee3255d2461aeea16d16c5ede3239f883a1e4d78ce64b71e3
v27.production.output-line-backfill.1,recipe:v22:spin:mire-canvas,0,yarn:mire-canvas,2,1,,Main,output:recipe:v22:spin:mire-canvas/000/main/yarn:mire-canvas,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:mire-canvas,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_mire_canvas.asset,725c77f0c919a0ffca9c5d837762795eb640fb5fd6e20c40c5612254f518ac4e
v27.production.output-line-backfill.1,recipe:v22:spin:shade-cloth,0,yarn:shade-cloth,2,1,,Main,output:recipe:v22:spin:shade-cloth/000/main/yarn:shade-cloth,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:shade-cloth,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_shade_cloth.asset,9009912d1b6b00151e0b53ab86affb502a355039c9e681f3d7b2a5362270ca17
v27.production.output-line-backfill.1,recipe:v22:spin:spore-hemp,0,yarn:spore-hemp,2,1,,Main,output:recipe:v22:spin:spore-hemp/000/main/yarn:spore-hemp,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=yarn:spore-hemp,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_spore_hemp.asset,ca523446d49ffc24af1f76102e5cb64f210d442b7ee2e5fb955331a2e5059242
v27.production.output-line-backfill.1,recipe:v22:weave:cave-silk,0,material:cave-silk,2,1,,Main,output:recipe:v22:weave:cave-silk/000/main/material:cave-silk,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:cave-silk,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_cave_silk.asset,bb044f006094f25969c80554a303a05efd563b2d8c46285d6ee9094393f7e7fa
v27.production.output-line-backfill.1,recipe:v22:weave:common-wool,0,material:common-wool,2,1,,Main,output:recipe:v22:weave:common-wool/000/main/material:common-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:common-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_common_wool.asset,f8aea1ef5ac6a5df4c2bdcff552c67f3928dff1bb72857b823a5211492084ce3
v27.production.output-line-backfill.1,recipe:v22:weave:deep-goat-wool,0,material:deep-goat-wool,2,1,,Main,output:recipe:v22:weave:deep-goat-wool/000/main/material:deep-goat-wool,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:deep-goat-wool,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_deep_goat_wool.asset,e280c6bc176cff8e919d418c61b272c4a26dda1fd175ba1a341eaec3bacc9fc2
