schemaVersion,recipeId,flowRole,roleShapeValid,inputVector,outputVector,physicalInputGrams,cleanWaterGrams,guaranteedOutputGrams,maximumOutputGrams,expectedOutputGrams,wastewaterGrams,minimumResidualGrams,maximumResidualGrams,runtimePhysicalInputGrams,runtimeGuaranteedOutputGrams,runtimeMaximumOutputGrams,runtimeExpectedOutputGrams,runtimeMinimumResidualGrams,runtimeMaximumResidualGrams,probabilisticOutputCount,missingSemanticIds,runtimeProposedMassMismatchIds,massCreationCandidate,runtimeMassCreationCandidate,reviewedContractId,massBalanceStatus,sourceAuthority,sourceDigest
v27.mass.recipe-inventory.3,recipe:v22:apparel:formal-coat,Transform,true,material:cloth*4|material:sewing-thread*1,apparel:formal-coat*1@1,850,0,820,820,820,0,30,30,850,820,820,820,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_formal_coat.asset,a59b3e6c021ec717598d909cb4e94f5c4978bee2f7ebb8064bc3bcf7222eda8e
v27.mass.recipe-inventory.3,recipe:v22:apparel:gloves,Transform,true,material:cloth*2,apparel:gloves*1@1,400,0,250,250,250,0,150,150,400,250,250,250,150,150,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_gloves.asset,b155f00b444bbd176ac0270b659c73eac2fcac8eebd1b05c834d701a1ace7f8c
v27.mass.recipe-inventory.3,recipe:v22:apparel:golem-functional-lining,Transform,true,material:cloth*3|material:sewing-thread*3,apparel:golem-functional-lining*1@1,750,0,700,700,700,0,50,50,750,700,700,700,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_golem_functional_lining.asset,7e7020b6418c18e0b5773fc0217774c9cc9415d3876aee8f7276c3d304afbca4
v27.mass.recipe-inventory.3,recipe:v22:apparel:hat,Transform,true,material:cloth*2,apparel:hat*1@1,400,0,200,200,200,0,200,200,400,200,200,200,200,200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hat.asset,166153b49ac23cdf33dcdf0cb80101af2aa9707e975466f8030203ab0b6f319c
v27.mass.recipe-inventory.3,recipe:v22:apparel:hauling-harness,Transform,true,material:cloth*5|material:sewing-thread*4,tool:hauling-harness*1@1,1200,0,1150,1150,1150,0,50,50,1200,1150,1150,1150,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hauling_harness.asset,c7c9f8bbdbf38f5aa1d42f824bab7a465b3660cacb674b0099fc0cd942317dc5
v27.mass.recipe-inventory.3,recipe:v22:apparel:heat-work-suit,Transform,true,material:cloth*6|material:sewing-thread*4,apparel:heat-work-suit*1@1,1400,0,1350,1350,1350,0,50,50,1400,1350,1350,1350,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_heat_work_suit.asset,17b4c4090d01d0cddcebb81eb6108369a33187ee7b5d3ef7e102f860752255ce
v27.mass.recipe-inventory.3,recipe:v22:apparel:hooded-robe,Transform,true,material:cloth*5|material:sewing-thread*1,apparel:hooded-robe*1@1,1050,0,1000,1000,1000,0,50,50,1050,1000,1000,1000,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hooded_robe.asset,c203a11150b118658065084a26d87f023d9bb3d321911f4913a6ff24e172eab6
v27.mass.recipe-inventory.3,recipe:v22:apparel:horn-ring,Transform,true,material:cloth*1,apparel:horn-ring*1@1,200,0,100,100,100,0,100,100,200,100,100,100,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_horn_ring.asset,90dc382e11b8873d5f562d2e2bc7f916e64357f675ee44db0d71b9381199add0
v27.mass.recipe-inventory.3,recipe:v22:apparel:keeper-coat,Transform,true,material:cloth*5|material:sewing-thread*4,apparel:keeper-coat*1@1,1200,0,1150,1150,1150,0,50,50,1200,1150,1150,1150,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_keeper_coat.asset,8305791aa97d4c3cdafb9d3bc04871886be7a2a5289901a4a532ecc8073c858c
v27.mass.recipe-inventory.3,recipe:v22:apparel:loincloth-underwear,Transform,true,material:cloth*2,apparel:loincloth-underwear*1@1,400,0,160,160,160,0,240,240,400,160,160,160,240,240,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_loincloth_underwear.asset,8ffbf19592237f62da946b809b534a09abeccdcca4e4ef64a3dec493e0ce9401
v27.mass.recipe-inventory.3,recipe:v22:apparel:long-underpants,Transform,true,material:cloth*2,apparel:long-underpants*1@1,400,0,350,350,350,0,50,50,400,350,350,350,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_long_underpants.asset,9676416ecdd779b0201bc36d76100bc1f506d57e2cc9002f84e8a103d1df4727
v27.mass.recipe-inventory.3,recipe:v22:apparel:lower-underwear,Transform,true,material:cloth*2,apparel:lower-underwear*1@1,400,0,180,180,180,0,220,220,400,180,180,180,220,220,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_lower_underwear.asset,99ee368d8b2672d911f3454d4f7e696bb723c0e7a3e4a0944830023aebb3261b
v27.mass.recipe-inventory.3,recipe:v22:apparel:miner-workwear,Transform,true,material:cloth*6|material:sewing-thread*2,apparel:miner-workwear*1@1,1300,0,1250,1250,1250,0,50,50,1300,1250,1250,1250,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_miner_workwear.asset,72a51101c27da242ffe68959817ef0cead5cfa9cea7c6d697dd9d135e0271795
v27.mass.recipe-inventory.3,recipe:v22:apparel:mourning-clothes,Transform,true,material:cloth*4|material:sewing-thread*2,apparel:mourning-clothes*1@1,900,0,850,850,850,0,50,50,900,850,850,850,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_mourning_clothes.asset,da49532f731896ce1c076b814cccb3261c58cfd837514d4d29a36f46a8fb4ac1
v27.mass.recipe-inventory.3,recipe:v22:apparel:raincoat,Transform,true,material:cloth*5|material:sewing-thread*3,apparel:raincoat*1@1,1150,0,1100,1100,1100,0,50,50,1150,1100,1100,1100,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_raincoat.asset,24c8a6278df27ed3a67310306f51a4fc4fbd3e40689cf926c837c0c91d3ce247
v27.mass.recipe-inventory.3,recipe:v22:apparel:ritual-robe,Transform,true,material:cloth*4|material:sewing-thread*4,apparel:ritual-robe*1@1,1000,0,950,950,950,0,50,50,1000,950,950,950,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_ritual_robe.asset,80f5055b95c75536cf9b4aaadb299e052ceed47d14e6a496a034cd18da1c172a
v27.mass.recipe-inventory.3,recipe:v22:apparel:rune-cold-suit,Transform,true,material:cloth*4|material:sewing-thread*1,equipment:rune-cold-suit*1@1,850,0,800,800,800,0,50,50,850,800,800,800,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_rune_cold_suit.asset,1146a6351d3234fbe657d4c2b2a77eb871fb6cd4973796f1008189c5ad941fae
v27.mass.recipe-inventory.3,recipe:v22:apparel:scarf,Transform,true,material:cloth*2,apparel:scarf*1@1,400,0,180,180,180,0,220,220,400,180,180,180,220,220,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_scarf.asset,d7cb68d4508418895df5fc8200f22952dfc7351f817620693696bc35f347b69d
v27.mass.recipe-inventory.3,recipe:v22:apparel:shorts,Transform,true,material:cloth*2,apparel:shorts*1@1,400,0,320,320,320,0,80,80,400,320,320,320,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_shorts.asset,fa3e8cd04b01f2a7e5faf57920e690f4095060ac25400669cea89b6796721c68
v27.mass.recipe-inventory.3,recipe:v22:apparel:skirt,Transform,true,material:cloth*2|material:sewing-thread*1,apparel:skirt*1@1,450,0,420,420,420,0,30,30,450,420,420,420,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_skirt.asset,6f11f5c50e11d1188d212dea96082d5bff8cf8f2ccedd5974e2c26622ddeb4ec
v27.mass.recipe-inventory.3,recipe:v22:apparel:sky-chorus-shawl,Transform,true,material:cloth*2,apparel:sky-chorus-shawl*1@1,400,0,220,220,220,0,180,180,400,220,220,220,180,180,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sky_chorus_shawl.asset,6fcf999277bd7483b4a5ab8adc63c0c25cf021ad3440fa4ac9b5a7dff95d9816
v27.mass.recipe-inventory.3,recipe:v22:apparel:sleep-bottom,Transform,true,material:cloth*2,apparel:sleep-bottom*1@1,400,0,320,320,320,0,80,80,400,320,320,320,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sleep_bottom.asset,9779364f495a2f2e636bab93603f3757ccd358c0610da40644c2da4849ae3930
v27.mass.recipe-inventory.3,recipe:v22:apparel:sleep-top,Transform,true,material:cloth*2,apparel:sleep-top*1@1,400,0,350,350,350,0,50,50,400,350,350,350,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sleep_top.asset,2d6afb1da268a585ff20e4d2f31d55614259d7d946275ed1fef1a66061fd8e9b
v27.mass.recipe-inventory.3,recipe:v22:apparel:slime-warming-pad,Transform,true,material:cloth*3,equipment:slime-warming-pad*1@1,600,0,300,300,300,0,300,300,600,300,300,300,300,300,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_slime_warming_pad.asset,8ac1e4e8474572793dffe23b387698a36e564bce755cb7b19e4d4b2d2ed09cb8
v27.mass.recipe-inventory.3,recipe:v22:apparel:smith-apron,Transform,true,material:cloth*4|material:sewing-thread*3,apparel:smith-apron*1@1,950,0,900,900,900,0,50,50,950,900,900,900,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_smith_apron.asset,a9e46714427d8a78066fb1747cec2e1116909a9b91888a3abffb2d595cdc8ea1
v27.mass.recipe-inventory.3,recipe:v22:apparel:smoke-protection-hood,Transform,true,material:cloth*3,apparel:smoke-protection-hood*1@1,600,0,380,380,380,0,220,220,600,380,380,380,220,220,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_smoke_protection_hood.asset,6c0dfb34303d1309ca061d90c06db00f4470937116eba10d974265bf0184c468
v27.mass.recipe-inventory.3,recipe:v22:apparel:socks,Transform,true,material:cloth*2,apparel:socks*1@1,400,0,120,120,120,0,280,280,400,120,120,120,280,280,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_socks.asset,b432d7687eb8f9aa77802dc9419235e87c78995f062ba8463cd6cb187ecd4d37
v27.mass.recipe-inventory.3,recipe:v22:apparel:spore-garden-cloak,Transform,true,material:cloth*3|material:sewing-thread*4,apparel:spore-garden-cloak*1@1,800,0,780,780,780,0,20,20,800,780,780,780,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_spore_garden_cloak.asset,f1863ff81f2b7790fdda7d2277f10b3802c786e62a337a678c6947ba4340804b
v27.mass.recipe-inventory.3,recipe:v22:apparel:spore-protection-hood,Transform,true,material:cloth*3,apparel:spore-protection-hood*1@1,600,0,350,350,350,0,250,250,600,350,350,350,250,250,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_spore_protection_hood.asset,308caf3dc79dc7428349a0cea3226bf7c3224826e75cd34895c6d5a3737668e8
v27.mass.recipe-inventory.3,recipe:v22:apparel:sterile-gown,Transform,true,material:cloth*2|material:sewing-thread*3,apparel:sterile-gown*1@1,550,0,520,520,520,0,30,30,550,520,520,520,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sterile_gown.asset,9434225c1a108a632ca0c74a464d189d2347606949d6818271a68a2fee66bb6f
v27.mass.recipe-inventory.3,recipe:v22:apparel:surgical-apron,Transform,true,material:cloth*3|material:sewing-thread*1,apparel:surgical-apron*1@1,650,0,620,620,620,0,30,30,650,620,620,620,30,30,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_surgical_apron.asset,0c7f9b2112a0b1046b94810fe8f037d95dcd459ad62152e19e18f88ff234ad76
v27.mass.recipe-inventory.3,recipe:v22:apparel:tail-guard,Transform,true,material:cloth*2,apparel:tail-guard*1@1,400,0,350,350,350,0,50,50,400,350,350,350,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tail_guard.asset,22f66b5e75b43f6bd0f59fa70e44311df0bfea3a1fbadc6772c41f4f633e399a
v27.mass.recipe-inventory.3,recipe:v22:apparel:tail-ribbon,Transform,true,material:cloth*2,apparel:tail-ribbon*1@1,400,0,80,80,80,0,320,320,400,80,80,80,320,320,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tail_ribbon.asset,282bd7eaf6ae6c91a9cd193c6a6a06282d7179b420752758d9c7c6372ebcbed3
v27.mass.recipe-inventory.3,recipe:v22:apparel:trousers,Transform,true,material:cloth*2|material:sewing-thread*3,apparel:trousers*1@1,550,0,500,500,500,0,50,50,550,500,500,500,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_trousers.asset,9d79e2fc884764551f4d1fdca73094e917432965caf851e7f7eb6a747fdfa351
v27.mass.recipe-inventory.3,recipe:v22:apparel:tunic,Transform,true,material:cloth*2|material:sewing-thread*2,apparel:tunic*1@1,500,0,450,450,450,0,50,50,500,450,450,450,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tunic.asset,ab39a497441dfaf2f9e74aff1f8a3babbabe3fa74c9acfe634340965e8639fbf
v27.mass.recipe-inventory.3,recipe:v22:apparel:undershirt,Transform,true,material:cloth*2,apparel:undershirt*1@1,400,0,200,200,200,0,200,200,400,200,200,200,200,200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_undershirt.asset,f42ec3901fd6c3e2dc9f2176f2afa5d8f0a26f51215dfadbbac8109d8ed8d06e
v27.mass.recipe-inventory.3,recipe:v22:apparel:vest,Transform,true,material:cloth*2,apparel:vest*1@1,400,0,400,400,400,0,0,0,400,400,400,400,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_vest.asset,3e3806c16279354613e726d132acaa7666dcc334401307c81a8d0623af6cde61
v27.mass.recipe-inventory.3,recipe:v22:apparel:waterproof-work-suit,Transform,true,material:cloth*6|material:sewing-thread*4,apparel:waterproof-work-suit*1@1,1400,0,1380,1380,1380,0,20,20,1400,1380,1380,1380,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_waterproof_work_suit.asset,b3239d85ec36af47384229633e0929bd7aa7ec314c7b8e6ee295641ecaae000f
v27.mass.recipe-inventory.3,recipe:v22:apparel:weapon-vigil-cloak,Transform,true,material:cloth*4|material:sewing-thread*1,apparel:weapon-vigil-cloak*1@1,850,0,800,800,800,0,50,50,850,800,800,800,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_weapon_vigil_cloak.asset,460011300e3bca4fa9b06eccf7e5b5923e2177c5c54bc841c860ad2717d743a4
v27.mass.recipe-inventory.3,recipe:v22:apparel:wing-cloak,Transform,true,material:cloth*3|material:sewing-thread*1,apparel:wing-cloak*1@1,650,0,600,600,600,0,50,50,650,600,600,600,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_wing_cloak.asset,2e804c78ee479854631a556ed5ad08b792c2c9cfc687ba7ba2bae42722745f4f
v27.mass.recipe-inventory.3,recipe:v22:apparel:wing-harness,Transform,true,material:cloth*2|material:sewing-thread*3,apparel:wing-harness*1@1,550,0,500,500,500,0,50,50,550,500,500,500,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_wing_harness.asset,0248419a4bbb67e6c83bba06a7473e3fc45818163177fb248e1772ebf62f2e59
v27.mass.recipe-inventory.3,recipe:v22:apparel:work-shirt,Transform,true,material:cloth*2|material:sewing-thread*2,apparel:work-shirt*1@1,500,0,480,480,480,0,20,20,500,480,480,480,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_work_shirt.asset,914f8c9e317a55aeb0d0bf23a2690b1e940bba357282afe942458b1bf1659a1a
v27.mass.recipe-inventory.3,recipe:v22:mending-scrap,Transform,true,material:cloth*1,material:mending-scrap*2@1,200,0,100,100,100,0,100,100,200,100,100,100,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_mending_scrap.asset,c32c7b5d5306fd4930db4db8cdf6dbf7a99781be4717c8fe34d6f7246be832d5
v27.mass.recipe-inventory.3,recipe:v22:sewing-kit,Transform,true,component:machine-parts*1,tool:sewing-kit*1@1,2100,0,2000,2000,2000,0,100,100,2100,2000,2000,2000,100,100,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_sewing_kit.asset,fa1183ec6d2202899d78123615791fab637733b3a718e73dd293cfc30fdf7f74
v27.mass.recipe-inventory.3,recipe:v22:sewing-thread,Transform,true,yarn:shade-cloth*4,material:sewing-thread*6@1,320,0,300,300,300,0,20,20,320,300,300,300,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_sewing_thread.asset,2a6b0677198bf74da1d3765434eaf90ca7bf2d900f8bfcc999bbfeb18009d3ae
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:cave-silk,Transform,true,fiber:cave-silk*3,yarn:cave-silk*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_cave_silk.asset,880d7f5410e0136c9f720597e0f8177409703267982e8e47935cb92331b00548
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:common-wool,Transform,true,resource:wool*3,yarn:common-wool*2@1,1050,0,160,160,160,0,890,890,1050,160,160,160,890,890,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_common_wool.asset,bea52b5d356270af90fd477575214612a49417ac17c6ca1642826393f2a2f985
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:deep-goat-wool,Transform,true,fiber:deep-goat-wool*3,yarn:deep-goat-wool*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_deep_goat_wool.asset,b4b22efd60ee22656a79157742fb1b2bfa2923f53f4e981cb53a499c44e6fa42
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:dreamweave,Transform,true,resource:dreamleaf*3,yarn:dreamweave*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_dreamweave.asset,e7144172b344ddb109069fec051ad2f87147dceca22db4ebfe0bd50940de1b3d
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:ember-cotton,Transform,true,fiber:ember-cotton*3,yarn:ember-cotton*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_ember_cotton.asset,bd401b10ef1b295f7b01fd039e9d7ca23965796cc0ac1c5fd554e1718d4f6cc6
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:frost-linen,Transform,true,fiber:frost-flax*3,yarn:frost-linen*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_frost_linen.asset,1578f3dd749d72a505ff7d2a0e5807ab60bc4e9f2d193e2498b7227e8ecc3ef6
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:frost-wool,Transform,true,fiber:frost-wool*3,yarn:frost-wool*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_frost_wool.asset,8ed7142e5fd9265bf77f695bfd5928243e7abd27caee5c4bf3789cb730832fce
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:mire-canvas,Transform,true,fiber:mire-reed*3,yarn:mire-canvas*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_mire_canvas.asset,4785025170ac3b7e09966c4f0dc4c148787d6b1f1b0d41379066c41a2be5dddb
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:shade-cloth,Transform,true,resource:shade-fiber*3,yarn:shade-cloth*2@1,360,0,160,160,160,0,200,200,360,160,160,160,200,200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_shade_cloth.asset,308ddf8bc02d7aaba334c838fa1934df0ace4871309fe25fa8ad90d2398aeb4e
v27.mass.recipe-inventory.3,recipe:v22:spin-powered:spore-hemp,Transform,true,fiber:spore-hemp*3,yarn:spore-hemp*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_spore_hemp.asset,cccae5ce8428ed69d15b38d8b54566036aa0843bd4773e2e5788e089f88b0fc5
v27.mass.recipe-inventory.3,recipe:v22:spin:cave-silk,Transform,true,fiber:cave-silk*3,yarn:cave-silk*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_cave_silk.asset,a5bd57f5b24bd0a204fb9e186b99e82fb6fc0ff858b1d8245dba8dcf50e421e0
v27.mass.recipe-inventory.3,recipe:v22:spin:common-wool,Transform,true,resource:wool*3,yarn:common-wool*2@1,1050,0,160,160,160,0,890,890,1050,160,160,160,890,890,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_common_wool.asset,21c1b78332f386ba0c0fcdccad0f298d56cf60906e10d7a51b7b852caced8a3b
v27.mass.recipe-inventory.3,recipe:v22:spin:deep-goat-wool,Transform,true,fiber:deep-goat-wool*3,yarn:deep-goat-wool*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_deep_goat_wool.asset,e6994cfe95092e3c07773adad3fc1f3ac6ce24bf0dcd42c167d4ce91a4a50708
v27.mass.recipe-inventory.3,recipe:v22:spin:dreamweave,Transform,true,resource:dreamleaf*3,yarn:dreamweave*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_dreamweave.asset,7423a0c86fcf10fbc5878864941289a212a57ba198d76dc50b270105b5160a40
v27.mass.recipe-inventory.3,recipe:v22:spin:ember-cotton,Transform,true,fiber:ember-cotton*3,yarn:ember-cotton*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_ember_cotton.asset,a6129a3aaab60b866ffa80146ab877b29e874a5d4af091b4bce2282087db2e92
v27.mass.recipe-inventory.3,recipe:v22:spin:frost-linen,Transform,true,fiber:frost-flax*3,yarn:frost-linen*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_frost_linen.asset,3be03fc1e896b892c39f9609df354c860f4fed51514e7ac76b3ba9ff7f3904c3
v27.mass.recipe-inventory.3,recipe:v22:spin:frost-wool,Transform,true,fiber:frost-wool*3,yarn:frost-wool*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_frost_wool.asset,c22ac2c85102aa881ec915512c3cfe04aee388cce252a58fda536996e3bde09e
v27.mass.recipe-inventory.3,recipe:v22:spin:mire-canvas,Transform,true,fiber:mire-reed*3,yarn:mire-canvas*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_mire_canvas.asset,0cc60d810b955dc0c9cf34fa5c8ca3bea2a926d1cfee06e7ff2dff4cff05cdfa
v27.mass.recipe-inventory.3,recipe:v22:spin:shade-cloth,Transform,true,resource:shade-fiber*3,yarn:shade-cloth*2@1,360,0,160,160,160,0,200,200,360,160,160,160,200,200,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_shade_cloth.asset,9ef5ccdb166e46c067592e191e90c3e7d550e6f20f34f362852f6ac627303150
v27.mass.recipe-inventory.3,recipe:v22:spin:spore-hemp,Transform,true,fiber:spore-hemp*3,yarn:spore-hemp*2@1,240,0,160,160,160,0,80,80,240,160,160,160,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_spore_hemp.asset,2555e80ba0d4812b69eb2b45e92ef51fe532939e3cdac29cc304b3d607d94bbd
