"stable_id","display_name","source_path","authored_category","grid_layer","asset_classification","design_boundary","composition_contract","source_declared_function","classification_evidence","status"
"building:-1950010001","오염","Assets/Resources/SO/Buildings/RuntimeArchetypes/WorldFilthWorkTarget.asset","Special (특수)","Filth","runtime-anchor","사건·순찰·접수 등 런타임 배치용 앵커이며 플레이어 시설 포트폴리오에서 제외","해당 없음: 런타임 아키타입","시설 동작은 BuildingFacilityAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 18, 재료 material:stone-block×1이 필요하다.","category=Special (특수); layer=Filth; path=Assets/Resources/SO/Buildings/RuntimeArchetypes/WorldFilthWorkTarget.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:0","복도","Assets/Resources/SO/Building/Hallway.asset","Wall (벽)","Hallway","topology-primitive","벽·문·통로·기초 지오메트리로서 조립식 방의 구조 조건을 제공","방을 만들 수 있으나 단독 전략 시설이 아님","시설 동작은 BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 47, 재료 material:stone-block×2이 필요하다.","category=Wall (벽); layer=Hallway; path=Assets/Resources/SO/Building/Hallway.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1","문","Assets/Resources/SO/Building/Door.asset","None (없음)","Building","topology-primitive","벽·문·통로·기초 지오메트리로서 조립식 방의 구조 조건을 제공","방을 만들 수 있으나 단독 전략 시설이 아님","시설 동작은 BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 58, 재료 material:lumber×3이 필요하다.","category=None (없음); layer=Building; path=Assets/Resources/SO/Building/Door.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:10","저가 음식점","Assets/Resources/SO/Building/P1/P1_LowFoodShop.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고이다. 건설에는 작업량 30, 재료 material:steel-ingot×1이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/P1/P1_LowFoodShop.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1000","간이화덕","Assets/Resources/SO/Building/Modular/D01_간이화덕.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 조리, 연료 소비, 욕구 회복이다. 건설에는 작업량 261, 재료 material:stone-block×9, material:iron-ingot×3이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D01_간이화덕.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1001","고기그릴","Assets/Resources/SO/Building/Modular/D02_고기그릴.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 조리, 연료 소비, 욕구 회복이다. 건설에는 작업량 364, 재료 material:stone-block×4, material:iron-ingot×5이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D02_고기그릴.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1002","조리손질대","Assets/Resources/SO/Building/Modular/D03_조리손질대.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 조리, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×9, material:iron-ingot×3, material:stone-block×2이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D03_조리손질대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1003","배식카운터","Assets/Resources/SO/Building/Modular/D04_배식카운터.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 욕구 회복, 손님 서비스이다. 건설에는 작업량 451, 재료 material:lumber×8, material:iron-ingot×2이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D04_배식카운터.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1004","소형식탁","Assets/Resources/SO/Building/Modular/D05_소형식탁.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingTableAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 463, 재료 material:lumber×9이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D05_소형식탁.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1005","대형연회식탁","Assets/Resources/SO/Building/Modular/D06_대형연회식탁.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingTableAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 566, 재료 material:lumber×12이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D06_대형연회식탁.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1006","목제의자","Assets/Resources/SO/Building/Modular/D07_목제의자.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 서비스 보조이다. 건설에는 작업량 386, 재료 material:lumber×5이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D07_목제의자.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1007","푹신한의자","Assets/Resources/SO/Building/Modular/D08_푹신한의자.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 서비스 보조이다. 건설에는 작업량 368, 재료 material:lumber×5, material:cloth×3이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D08_푹신한의자.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1008","긴벤치","Assets/Resources/SO/Building/Modular/D09_긴벤치.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 서비스 보조이다. 건설에는 작업량 499, 재료 material:lumber×8이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D09_긴벤치.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1009","식재료선반","Assets/Resources/SO/Building/Modular/D10_식재료선반.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 부패 억제와 보존, 재고 보관이다. 건설에는 작업량 125, 재료 material:lumber×6이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D10_식재료선반.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1010","고기걸이","Assets/Resources/SO/Building/Modular/D11_고기걸이.asset","Shop (상점)","Wall Fixture","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설 동작은 BuildingEconomyAbility, BuildingEvolutionAbility, BuildingFacilityPartAbility, BuildingWorkAmountAbility 모듈로 구성된다. 건설에는 작업량 54, 재료 material:lumber×5, material:iron-ingot×1이 필요하다.","category=Shop (상점); layer=Wall Fixture; path=Assets/Resources/SO/Building/Modular/D11_고기걸이.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1011","술음료장","Assets/Resources/SO/Building/Modular/D12_술음료장.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 생산 작업대, 손님 서비스이다. 건설에는 작업량 241, 재료 material:treated-lumber×6, material:iron-ingot×2이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/D12_술음료장.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1012","판매카운터","Assets/Resources/SO/Building/Modular/S01_판매카운터.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 내부 공정 재고, 소매 거래이다. 건설에는 작업량 141, 재료 material:lumber×5, material:iron-ingot×2이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/S01_판매카운터.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1013","잡화진열선반","Assets/Resources/SO/Building/Modular/S02_잡화진열선반.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 소매 거래, 손님 서비스, 서비스 보조이다. 건설에는 작업량 512, 재료 material:lumber×6이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/S02_잡화진열선반.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1014","잠금진열장","Assets/Resources/SO/Building/Modular/S03_잠금진열장.asset","Shop (상점)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 소매 거래, 손님 서비스이다. 건설에는 작업량 428, 재료 material:treated-lumber×6, material:iron-ingot×3이 필요하다.","category=Shop (상점); layer=Building; path=Assets/Resources/SO/Building/Modular/S03_잠금진열장.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
